Mine ID,Mine Name_x,Commodity,Mine Status,Status Date,Type of Mine,Mine Name_y,Street,City,State,Zip Code,full_address,lat,lon
3901093,Plant #1,Construction Sand and Gravel,Intermittent,10/1/2025,Surface,Plant #1,1520 5th Street SE,Watertown,South Dakota,57201.0,"1520 5th Street SE, Watertown, South Dakota 57201.0",,
3901114,Plant #2,Construction Sand and Gravel,Abandoned,4/10/1978,Surface,Plant #2,1520 5th Street SE,Watertown,South Dakota,57201.0,"1520 5th Street SE, Watertown, South Dakota 57201.0",,
3901125,East Sioux Quarry,Construction Sand and Gravel,Active,8/11/2021,Surface,East Sioux Quarry,48175 Highway 42,Brandon,South Dakota,57005.0,"48175 Highway 42, Brandon, South Dakota 57005.0",43.522479105509,-96.573439244466
3901131,Crusher,Construction Sand and Gravel,Abandoned,8/14/2025,Surface,Crusher,28043 S.D. Hwy 19,Hurley,South Dakota,57036.0,"28043 S.D. Hwy 19, Hurley, South Dakota 57036.0",43.323254649635,-97.082233174105
3901153,Wash Plant,Construction Sand and Gravel,Intermittent,11/27/1978,Surface,Wash Plant,1308 3rd Street,Britton,South Dakota,57430.0,"1308 3rd Street, Britton, South Dakota 57430.0",45.796579326355,-97.759648402062
3901189,Rupp 1,Construction Sand and Gravel,Abandoned,1/1/2010,Surface,Rupp 1,1721 E 60th St N,Sioux Falls,South Dakota,571040511.0,"1721 E 60th St N, Sioux Falls, South Dakota 571040511.0",,
3901196,Wilde Gravel,Construction Sand and Gravel,Intermittent,12/4/2017,Surface,Wilde Gravel,518 MAIN AVE N,Lake Preston,South Dakota,57249.0,"518 MAIN AVE N, Lake Preston, South Dakota 57249.0",44.366689077652,-97.377193861955
3901206,Carlson Pit and Mill,Construction Sand and Gravel,TempIdle,9/19/2024,Surface,Carlson Pit and Mill,12288 427 Ave,Langford,South Dakota,57454.0,"12288 427 Ave, Langford, South Dakota 57454.0",45.603667059465,-97.669889034253
3901207,West Sioux,Construction Sand and Gravel,Intermittent,7/10/1991,Surface,West Sioux,264th Street and 467th Avenue,Sioux Falls,South Dakota,57107.0,"264th Street and 467th Avenue, Sioux Falls, South Dakota 57107.0",43.558174466475,-96.870582442235
3901224,Fisher Industries Plant 30,Construction Sand and Gravel,TempIdle,8/20/2025,Surface,Fisher Industries Plant 30,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901265,Fisher Industries Plant 13,Construction Sand and Gravel,Active,8/11/2022,Surface,Fisher Industries Plant 13,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901268,Plant 14,Construction Sand and Gravel,Abandoned,5/12/2023,Surface,Plant 14,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901303,Fisher Industries Plant 15,Construction Sand and Gravel,Active,5/2/2023,Surface,Fisher Industries Plant 15,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901307,Nelson Mine,Construction Sand and Gravel,Abandoned,12/9/2023,Surface,Nelson Mine,1300 N Bahnson Avenue ,Sioux Falls,South Dakota,57103.0,"1300 N Bahnson Avenue , Sioux Falls, South Dakota 57103.0",43.565319838484,-96.682996585373
3901313,Portable #4,Construction Sand and Gravel,Abandoned,5/17/2022,Surface,Portable #4,1211 Salebarn Rd,Fort Pierre,South Dakota,57532.0,"1211 Salebarn Rd, Fort Pierre, South Dakota 57532.0",44.364047674519,-100.382186972815
3901317,FISHER INDUSTRIES PLANT 16,Construction Sand and Gravel,Intermittent,7/10/2025,Surface,FISHER INDUSTRIES PLANT 16,3020 Energy Drive,Dickinson,North Dakota,58601.0,"3020 Energy Drive, Dickinson, North Dakota 58601.0",46.884836543546,-102.738483395416
3901318,Brownlee Construction Inc,Construction Sand and Gravel,Intermittent,2/19/2008,Surface,Brownlee Construction Inc,1520 5th Street SE,Watertown,South Dakota,57201.0,"1520 5th Street SE, Watertown, South Dakota 57201.0",,
3901319,Fisher Industries Plant 17,Construction Sand and Gravel,Intermittent,7/21/2021,Surface,Fisher Industries Plant 17,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901320,Unit # 1,Construction Sand and Gravel,Intermittent,6/25/1987,Surface,Unit # 1,75 N 3rd St.,Verdon,South Dakota,57434.0,"75 N 3rd St., Verdon, South Dakota 57434.0",,
3901322,Port #1 Lippmann 6224 Riprap Mach #R7100,Construction Sand and Gravel,Abandoned,8/6/2012,Surface,Port #1 Lippmann 6224 Riprap Mach #R7100,2204 West Highway 12,Aberdeen,South Dakota,57401.0,"2204 West Highway 12, Aberdeen, South Dakota 57401.0",,
3901323,Portable #2,Construction Sand and Gravel,Intermittent,11/6/2019,Surface,Portable #2,700 North Truck Rt,Kimball,South Dakota,573550169.0,"700 North Truck Rt, Kimball, South Dakota 573550169.0",,
3901324,Portable #3,Construction Sand and Gravel,Abandoned,9/12/2025,Surface,Portable #3,425 North Truck Route,Kimball,South Dakota,573550169.0,"425 North Truck Route, Kimball, South Dakota 573550169.0",,
3901328,Portable #3,Construction Sand and Gravel,Abandoned,11/15/2013,Surface,Portable #3,1211 Salebarn Rd,Fort Pierre,South Dakota,57532.0,"1211 Salebarn Rd, Fort Pierre, South Dakota 57532.0",44.364047674519,-100.382186972815
3901329,Crusher,Construction Sand and Gravel,TempIdle,6/11/2024,Surface,Crusher,Hwy 79 and Vale Cut-Off,Vale,South Dakota,57760.0,"Hwy 79 and Vale Cut-Off, Vale, South Dakota 57760.0",,
3901332,Allis 45,Construction Sand and Gravel,Abandoned,4/1/2008,Surface,Allis 45,1300 N Bahnson Ave,Sioux Falls,South Dakota,57103.0,"1300 N Bahnson Ave, Sioux Falls, South Dakota 57103.0",43.565319838484,-96.682996585373
3901334,Jones Pit,Construction Sand and Gravel,Intermittent,6/3/2003,Surface,Jones Pit,343rd Ave,Burke,South Dakota,57523.0,"343rd Ave, Burke, South Dakota 57523.0",,
3901351,Southern Hills Pit,Construction Sand and Gravel,Abandoned,6/11/2024,Surface,Southern Hills Pit,11920 Ridge Road,Hot Springs,South Dakota,57747.0,"11920 Ridge Road, Hot Springs, South Dakota 57747.0",43.508660281326,-103.68080639456
3901359,Fisher Industries Plant 18,Construction Sand and Gravel,Active,8/5/2025,Surface,Fisher Industries Plant 18,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901360,PORTABLE #1,Construction Sand and Gravel,Abandoned,12/12/2024,Surface,PORTABLE #1,N1/4 SECTION 10; T118N-R58W (Kloster Pit),Clark,South Dakota,57225.0,"N1/4 SECTION 10; T118N-R58W (Kloster Pit), Clark, South Dakota 57225.0",,
3901371,LINDSEY PIT,Construction Sand and Gravel,Intermittent,12/4/2017,Surface,LINDSEY PIT,1721 135th Street,Aberdeen,South Dakota,57401.0,"1721 135th Street, Aberdeen, South Dakota 57401.0",45.430450632972,-98.511288499816
3901377,NORTH PIT,Construction Sand and Gravel,Intermittent,11/23/2016,Surface,NORTH PIT,"N 1/2 Section 1; T95N-R48W, Union County",Hawarden,South Dakota,57034.0,"N 1/2 Section 1; T95N-R48W, Union County, Hawarden, South Dakota 57034.0",,
3901379,UNIT NO. 1- Power Screen Portable,Construction Sand and Gravel,Intermittent,11/15/2013,Surface,UNIT NO. 1- Power Screen Portable,44524 236th St,Winfred,South Dakota,57076.0,"44524 236th St, Winfred, South Dakota 57076.0",43.964401735831,-97.309063666018
3901381,S P No 1,Construction Sand and Gravel,Intermittent,5/9/2024,Surface,S P No 1,220 W. Hwy 14 &34,Fort Pierre,South Dakota,57532.0,"220 W. Hwy 14 &34, Fort Pierre, South Dakota 57532.0",,
3901382,Fisher Industries Plant 26,Construction Sand and Gravel,Intermittent,8/5/2024,Surface,Fisher Industries Plant 26,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901392,Reinicke Pit,Construction Sand and Gravel,Intermittent,7/9/1991,Surface,Reinicke Pit,45652 S D Hwy 34,Madison,South Dakota,570426800.0,"45652 S D Hwy 34, Madison, South Dakota 570426800.0",43.986510966287,-97.082962247462
3901393,West Pit,Construction Sand and Gravel,Active,5/8/2024,Surface,West Pit,Portable,Winfred,South Dakota,57076.0,"Portable, Winfred, South Dakota 57076.0",,
3901396,Fisher Industries Plant 27,Construction Sand and Gravel,Abandoned,3/11/2025,Facility,Fisher Industries Plant 27,3020 Energy Drive,Dickinaon,North Dakota,58601.0,"3020 Energy Drive, Dickinaon, North Dakota 58601.0",46.884836543546,-102.738483395416
3901397,Fisher Industries Plant #29,Construction Sand and Gravel,Abandoned,12/21/2023,Surface,Fisher Industries Plant #29,3020 Energy Drive,Dickinson,North Dakota,586017184.0,"3020 Energy Drive, Dickinson, North Dakota 586017184.0",46.884836543546,-102.738483395416
3901398,Fisher Industries Plant 31,Construction Sand and Gravel,TempIdle,8/22/2023,Surface,Fisher Industries Plant 31,3020 Energy Drive,Dickinson,North Dakota,586021034.0,"3020 Energy Drive, Dickinson, North Dakota 586021034.0",46.884836543546,-102.738483395416
3901399,Homestead Maintenance Plant #1,Construction Sand and Gravel,Abandoned,4/30/2007,Surface,Homestead Maintenance Plant #1,2 MILES SOUTH OF NISLAND ,NISLAND,South Dakota,57762.0,"2 MILES SOUTH OF NISLAND , NISLAND, South Dakota 57762.0",,
3901408,PQ 2508,Construction Sand and Gravel,Abandoned,6/21/2010,Surface,PQ 2508,3310 1st Ave.,Spearfish,South Dakota,57783.0,"3310 1st Ave., Spearfish, South Dakota 57783.0",44.480506571015,-103.802479810669
3901411,Wash Plant,Construction Sand and Gravel,Intermittent,12/4/2017,Surface,Wash Plant,19248 315th Avenue,Blunt,South Dakota,57522.0,"19248 315th Avenue, Blunt, South Dakota 57522.0",44.599464708388,-99.858523533778
3901412,Gravel Pit ,Construction Sand and Gravel,Abandoned,8/19/2025,Surface,Gravel Pit ,221 S. Farmer Ave,Madison,South Dakota,57042.0,"221 S. Farmer Ave, Madison, South Dakota 57042.0",,
3901414,SCREENER # 1,Construction Sand and Gravel,Intermittent,8/2/2000,Surface,SCREENER # 1,28754 Western Road,Pierre,South Dakota,57501.0,"28754 Western Road, Pierre, South Dakota 57501.0",44.464519833566,-100.380966961973
3901415,L & M Mining,Construction Sand and Gravel,Intermittent,8/9/2021,Surface,L & M Mining,SD Hwy 109,Corona,South Dakota,57227.0,"SD Hwy 109, Corona, South Dakota 57227.0",,
3901416,HALVERSON PIT,Construction Sand and Gravel,Intermittent,11/6/2019,Surface,HALVERSON PIT,20814 209 th st,De Smet,South Dakota,57231.0,"20814 209 th st, De Smet, South Dakota 57231.0",,
3901417,Jack's Pit,Construction Sand and Gravel,Abandoned,11/6/2012,Surface,Jack's Pit,21618 Hwy 25,De Smet,South Dakota,57231.0,"21618 Hwy 25, De Smet, South Dakota 57231.0",44.2504567792,-97.551871676874
3901418,MC LAUGHLIN PORTABLE PIT,Construction Sand and Gravel,Abandoned,7/27/2017,Surface,MC LAUGHLIN PORTABLE PIT,600 31st Street SE,Watertown,South Dakota,57201.0,"600 31st Street SE, Watertown, South Dakota 57201.0",44.896913578311,-97.06582614492
3901419,Kriech Construction ,Construction Sand and Gravel,Abandoned,8/1/2017,Surface,Kriech Construction ,44720 142 Street,Waubay,South Dakota,57273.0,"44720 142 Street, Waubay, South Dakota 57273.0",,
3901422,Plant 250,Construction Sand and Gravel,Intermittent,8/14/2024,Surface,Plant 250,2915 22nd Ave S,Brookings,South Dakota,57006.0,"2915 22nd Ave S, Brookings, South Dakota 57006.0",44.270369606905,-96.768194857097
3901423,Port #2 Chieftain Screen #918,Construction Sand and Gravel,Abandoned,9/2/2014,Surface,Port #2 Chieftain Screen #918,2204 West Highway 12,Aberdeen,South Dakota,57401.0,"2204 West Highway 12, Aberdeen, South Dakota 57401.0",,
3901424,Port #3 Warrior 1800 Power Screen #5003,Construction Sand and Gravel,Abandoned,5/2/2018,Surface,Port #3 Warrior 1800 Power Screen #5003,2204 West Highway 12,Aberdeen,South Dakota,57401.0,"2204 West Highway 12, Aberdeen, South Dakota 57401.0",,
3901426,PORTABLE ONE,Construction Sand and Gravel,Abandoned,12/15/2015,Surface,PORTABLE ONE,1107 East 8th Avenue,Redfield,South Dakota,57469.0,"1107 East 8th Avenue, Redfield, South Dakota 57469.0",44.874088836834,-98.500547461739
3901431,Screen,Construction Sand and Gravel,Intermittent,11/5/2008,Surface,Screen,28043 S.D. Hwy 19,Hurley,South Dakota,57036.0,"28043 S.D. Hwy 19, Hurley, South Dakota 57036.0",43.323254649635,-97.082233174105
3901432,PORTABLE SCREENER,Construction Sand and Gravel,Intermittent,10/27/1998,Surface,PORTABLE SCREENER,Wattier Pit 41489 150th St,Conde,South Dakota,57434.0,"Wattier Pit 41489 150th St, Conde, South Dakota 57434.0",45.210765460851,-97.921818832167
3901436,Plant #1,Construction Sand and Gravel,Abandoned,10/18/2010,Surface,Plant #1,300th and Hwy 19 1/2 mile south,Sioux Falls,South Dakota,57107.0,"300th and Hwy 19 1/2 mile south, Sioux Falls, South Dakota 57107.0",,
3901437,Crusher #1,Construction Sand and Gravel,Abandoned,2/26/2021,Surface,Crusher #1,hwy 34 East of Belle Fourche,Belle Fourche,South Dakota,57717.0,"hwy 34 East of Belle Fourche, Belle Fourche, South Dakota 57717.0",,
3901442,Dakota-CP6,Construction Sand and Gravel,Abandoned,4/15/2005,Surface,Dakota-CP6,1721 E 60th St. N.,Sioux Falls,South Dakota,571040511.0,"1721 E 60th St. N., Sioux Falls, South Dakota 571040511.0",,
3901443,Foster Pit,Construction Sand and Gravel,Abandoned,5/22/2019,Surface,Foster Pit,201 North Harlem Ave #G,Sioux  Falls,South Dakota,57104.0,"201 North Harlem Ave #G, Sioux  Falls, South Dakota 57104.0",43.54983860177,-96.763701106067
3901447,Portable Screen Plant,Construction Sand and Gravel,Intermittent,4/29/2025,Surface,Portable Screen Plant,14012 SD Hwy 25,Webster,South Dakota,57274.0,"14012 SD Hwy 25, Webster, South Dakota 57274.0",45.354422242588,-97.519844758802
3901448,Screener #1,Construction Sand and Gravel,Intermittent,10/15/2017,Surface,Screener #1,22069 US Hwy 14,Philip,South Dakota,57567.0,"22069 US Hwy 14, Philip, South Dakota 57567.0",44.034098828597,-101.70872934946
3901450,SCREENER #1,Construction Sand and Gravel,Abandoned,7/27/2015,Surface,SCREENER #1,107 31st St. NE,Watertown,South Dakota,57201.0,"107 31st St. NE, Watertown, South Dakota 57201.0",44.904271610464,-97.066134370243
3901452,C & W Crushing Plant #1,Construction Sand and Gravel,Abandoned,5/15/2006,Surface,C & W Crushing Plant #1,47184 258th St,Sioux Falls,South Dakota,57107.0,"47184 258th St, Sioux Falls, South Dakota 57107.0",43.645369742859,-96.775562277504
3901453,SANTA ANN,Construction Sand and Gravel,Abandoned,11/18/2002,Surface,SANTA ANN,HC 83 Box 1009,"Custer,",South Dakota,57730.0,"HC 83 Box 1009, Custer,, South Dakota 57730.0",,
3901455,BEADLE COUNTY PITS,Construction Sand and Gravel,Abandoned,4/18/2007,Surface,BEADLE COUNTY PITS,655 4th St NW,Huron,South Dakota,57350.0,"655 4th St NW, Huron, South Dakota 57350.0",44.370580747012,-98.22591060289
3901456,Plant #2,Construction Sand and Gravel,Abandoned,10/1/2011,Surface,Plant #2, 46645 261st. Street,Hartford,South Dakota,57033.0," 46645 261st. Street, Hartford, South Dakota 57033.0",,
3901458,PORTABLE #1,Construction Sand and Gravel,Active,12/12/2024,Surface,PORTABLE #1,15199 Baker Rd,Hermosa,South Dakota,57744.0,"15199 Baker Rd, Hermosa, South Dakota 57744.0",43.803252235006,-102.993829939888
3901460,"Crushing, Inc.",Construction Sand and Gravel,Abandoned,5/12/2005,Surface,"Crushing, Inc.",Various,Lidgerwood,North Dakota,58053.0,"Various, Lidgerwood, North Dakota 58053.0",,
3901461,Screener,Construction Sand and Gravel,Abandoned,6/26/2006,Surface,Screener,25456 485th Avenue,Garretson,South Dakota,57030.0,"25456 485th Avenue, Garretson, South Dakota 57030.0",43.698749051679,-96.509539274457
3901462,Screener,Construction Sand and Gravel,Abandoned,3/22/2004,Surface,Screener,520 5th St S E,watertown,South Dakota,57201.0,"520 5th St S E, watertown, South Dakota 57201.0",44.892855957554,-97.108746931738
3901464,First Rate Excavate Portable 1,Construction Sand and Gravel,Active,4/25/2024,Surface,First Rate Excavate Portable 1,"Portable operation, various locations",Various,South Dakota,57104.0,"Portable operation, various locations, Various, South Dakota 57104.0",,
3901466,Meyers Construction Sand & Gravel,Construction Sand and Gravel,Abandoned,8/31/2010,Surface,Meyers Construction Sand & Gravel,265 10TH NE,HURON,South Dakota,57350.0,"265 10TH NE, HURON, South Dakota 57350.0",44.378652979282,-98.211991032651
3901469,Sand Plant Crusher,Construction Sand and Gravel,Abandoned,9/1/2020,Surface,Sand Plant Crusher,306 N. Highway 14 & 34,Ft. Pierre,South Dakota,57532.0,"306 N. Highway 14 & 34, Ft. Pierre, South Dakota 57532.0",,
3901470,Flickertail Pit,Construction Sand and Gravel,Abandoned,8/18/2004,Surface,Flickertail Pit,2.5 miles southeast of Waubay,Waubay,South Dakota,57273.0,"2.5 miles southeast of Waubay, Waubay, South Dakota 57273.0",,
3901471,Portable #1,Construction Sand and Gravel,Abandoned,9/18/2003,Surface,Portable #1,25254 413th Avenue,Mitchell,South Dakota,57301.0,"25254 413th Avenue, Mitchell, South Dakota 57301.0",43.725827972124,-97.948173037748
3901472,Portable Crusher & Screener,Construction Sand and Gravel,Abandoned,7/28/2015,Surface,Portable Crusher & Screener,13734 463rd Ave,Wilmot,South Dakota,57279.0,"13734 463rd Ave, Wilmot, South Dakota 57279.0",45.392281690311,-96.943926404617
3901473,Sebern Pit,Construction Sand and Gravel,Abandoned,10/27/2004,Surface,Sebern Pit,47162 310th Street,Beresford,South Dakota,57004.0,"47162 310th Street, Beresford, South Dakota 57004.0",42.895332820438,-96.77420787163
3901474,Hall Pit,Construction Sand and Gravel,Intermittent,7/24/2002,Surface,Hall Pit,38845 123rd St,Aberdeen,South Dakota,57401.0,"38845 123rd St, Aberdeen, South Dakota 57401.0",45.604199775459,-98.46775732425
3901475,Plant 260,Construction Sand and Gravel,Abandoned,12/6/2011,Surface,Plant 260,2915 22nd Ave S,Brookings,South Dakota,57006.0,"2915 22nd Ave S, Brookings, South Dakota 57006.0",44.270369606905,-96.768194857097
3901476,Dakota-CP7,Construction Sand and Gravel,Abandoned,4/15/2005,Surface,Dakota-CP7,1721 E. 60th St. N.,Sioux Falls,South Dakota,571040511.0,"1721 E. 60th St. N., Sioux Falls, South Dakota 571040511.0",,
3901477,SUMMIT SAND & GRAVEL,Construction Sand and Gravel,Active,5/1/2023,Surface,SUMMIT SAND & GRAVEL,14340 454th Avenue,Summit,South Dakota,57266.0,"14340 454th Avenue, Summit, South Dakota 57266.0",,
3901478,Corson Sand Plant / Quarry,Construction Sand and Gravel,Active,4/2/2003,Surface,Corson Sand Plant / Quarry,25944 482nd Ave,Corson,South Dakota,57005.0,"25944 482nd Ave, Corson, South Dakota 57005.0",43.615970115927,-96.571950875254
3901479,Odland Pit,Construction Sand and Gravel,Intermittent,4/17/2003,Surface,Odland Pit,17887 US HWY 281,REDFIELD,South Dakota,57469.0,"17887 US HWY 281, REDFIELD, South Dakota 57469.0",44.795309958231,-98.503676735086
3901480,"Pete Lien & Sons, S&G Portable Plant",Construction Sand and Gravel,Abandoned,8/1/2017,Surface,"Pete Lien & Sons, S&G Portable Plant",3401 Universal Dr,Rapid City,South Dakota,57702.0,"3401 Universal Dr, Rapid City, South Dakota 57702.0",44.111647011049,-103.272071257707
3901481,Scotts Rose Quartz Mine,Construction Sand and Gravel,Abandoned,3/28/2004,Surface,Scotts Rose Quartz Mine,Box 51,Custer,South Dakota,577300051.0,"Box 51, Custer, South Dakota 577300051.0",,
3901482,Washta Pit,Construction Sand and Gravel,Abandoned,8/13/2012,Surface,Washta Pit,6586 Hwy. 31,Washta,Iowa,51061.0,"6586 Hwy. 31, Washta, Iowa 51061.0",,
3901483,Portable #042,Construction Sand and Gravel,Abandoned,8/13/2012,Surface,Portable #042,16485 Hwy. 12 ,Akron ,Iowa,51001.0,"16485 Hwy. 12 , Akron , Iowa 51001.0",,
